order_id,user_id,age,gender,city,product_id,category,price_x,quantity,total_amount,timestamp
3810,874,39,Female,Bangalore,161,Home,5343,3,16029,2024-01-25
3811,591,48,Female,Delhi,1,Electronics,27537,1,27537,2023-11-15
3812,64,23,Female,Hyderabad,275,Fashion,6586,1,6586,2023-07-14
3813,868,53,Male,Chennai,199,Fashion,1860,1,1860,2024-03-09
3814,328,50,Male,Bangalore,187,Sports,7783,2,15566,2024-11-26
3815,957,19,Male,Mumbai,65,Beauty,4888,3,14664,2024-06-16
3816,680,28,Female,Chennai,114,Electronics,31432,3,94296,2023-04-20
3817,405,59,Female,Hyderabad,5,Fashion,462,3,1386,2024-07-05
3818,873,64,Female,Chennai,236,Fashion,2015,1,2015,2023-11-20
3819,149,49,Male,Chennai,152,Sports,2885,2,5770,2023-08-13
3820,512,46,Male,Mumbai,234,Electronics,26056,1,26056,2023-05-31
3821,616,54,Female,Delhi,146,Sports,11003,3,33009,2023-05-30
3822,765,51,Female,Hyderabad,18,Sports,5947,2,11894,2024-09-05
3823,328,50,Male,Bangalore,159,Electronics,12031,2,24062,2024-05-29
3824,706,45,Female,Hyderabad,64,Home,2736,2,5472,2023-10-08
3825,869,18,Female,Delhi,294,Electronics,18261,3,54783,2024-05-04
3826,647,56,Female,Mumbai,111,Fashion,5279,2,10558,2024-05-21
3827,299,53,Male,Bangalore,193,Home,1323,2,2646,2023-03-02
3828,830,57,Male,Bangalore,171,Fashion,2567,1,2567,2023-06-06
3829,848,18,Male,Delhi,108,Beauty,1377,1,1377,2023-08-19
3830,718,47,Female,Chennai,27,Home,14698,2,29396,2023-07-03
3831,878,40,Male,Mumbai,250,Electronics,33102,2,66204,2024-02-06
3832,307,24,Female,Mumbai,82,Fashion,5248,1,5248,2023-01-23
3833,562,39,Female,Hyderabad,201,Electronics,27319,1,27319,2023-12-12
3834,433,54,Female,Hyderabad,243,Home,7496,1,7496,2023-12-23
3835,776,22,Female,Bangalore,201,Electronics,27319,3,81957,2024-02-05
3836,74,31,Male,Bangalore,271,Beauty,641,3,1923,2023-10-17
3837,290,42,Female,Hyderabad,100,Fashion,910,1,910,2024-12-18
3838,877,45,Male,Mumbai,281,Electronics,44833,2,89666,2024-02-08
3839,100,61,Male,Bangalore,68,Home,7921,1,7921,2023-11-28
3840,771,51,Male,Mumbai,298,Sports,3259,3,9777,2023-02-25
3841,871,52,Female,Mumbai,156,Home,7371,2,14742,2024-04-13
3842,671,64,Male,Mumbai,84,Electronics,18421,3,55263,2024-08-14
3843,141,26,Male,Bangalore,227,Beauty,1185,2,2370,2024-12-13
3844,495,44,Male,Hyderabad,150,Home,5054,3,15162,2023-05-29
3845,215,19,Male,Mumbai,112,Sports,6374,2,12748,2023-07-20
3846,753,34,Female,Delhi,5,Fashion,462,2,924,2024-01-06
3847,744,22,Female,Hyderabad,295,Fashion,7331,2,14662,2023-04-15
3848,695,45,Male,Chennai,76,Fashion,5361,2,10722,2024-01-21
3849,974,23,Female,Chennai,219,Beauty,2704,3,8112,2024-11-26
3850,862,39,Female,Delhi,87,Home,3537,3,10611,2023-02-27
3851,99,18,Male,Bangalore,183,Home,11288,2,22576,2024-04-30
3852,184,20,Female,Chennai,27,Home,14698,2,29396,2023-05-01
3853,528,58,Male,Delhi,174,Sports,1212,3,3636,2024-08-30
3854,445,62,Male,Bangalore,77,Fashion,1817,2,3634,2024-10-04
3855,740,45,Male,Mumbai,207,Electronics,15536,2,31072,2023-09-08
3856,35,64,Female,Hyderabad,61,Fashion,6770,2,13540,2023-09-04
3857,407,32,Female,Hyderabad,251,Sports,9722,1,9722,2023-11-06
3858,705,30,Male,Chennai,89,Home,11807,2,23614,2024-10-30
3859,764,49,Male,Delhi,193,Home,1323,1,1323,2024-12-09
3860,815,51,Male,Delhi,46,Sports,19345,2,38690,2024-04-19
3861,886,20,Male,Hyderabad,196,Sports,9038,3,27114,2023-10-09
3862,648,18,Male,Delhi,228,Beauty,4279,1,4279,2024-01-12
3863,12,41,Male,Chennai,62,Electronics,33865,1,33865,2023-04-30
3864,85,64,Female,Delhi,63,Beauty,3262,2,6524,2024-05-15
3865,657,62,Female,Hyderabad,261,Electronics,2458,2,4916,2023-08-19
3866,24,38,Female,Chennai,294,Electronics,18261,1,18261,2024-08-09
3867,492,19,Male,Delhi,141,Sports,3151,3,9453,2024-12-11
3868,764,49,Male,Delhi,49,Electronics,35021,3,105063,2024-08-30
3869,186,23,Male,Hyderabad,197,Fashion,4011,2,8022,2024-05-10
3870,661,38,Female,Hyderabad,223,Electronics,9846,3,29538,2023-11-02
3871,586,56,Male,Hyderabad,65,Beauty,4888,3,14664,2023-04-12
3872,334,61,Female,Bangalore,33,Fashion,7670,2,15340,2024-12-31
3873,931,23,Male,Hyderabad,276,Electronics,37896,3,113688,2023-07-09
3874,416,21,Female,Bangalore,11,Beauty,3671,2,7342,2024-02-08
3875,570,26,Female,Delhi,275,Fashion,6586,1,6586,2024-06-26
3876,501,50,Female,Bangalore,33,Fashion,7670,2,15340,2024-06-15
3877,858,44,Female,Chennai,300,Sports,9631,1,9631,2024-07-05
3878,731,44,Female,Chennai,64,Home,2736,1,2736,2023-08-01
3879,989,53,Male,Hyderabad,61,Fashion,6770,3,20310,2023-07-05
3880,883,43,Female,Mumbai,93,Home,4150,3,12450,2023-01-06
3881,569,29,Male,Mumbai,229,Electronics,36616,3,109848,2023-11-18
3882,126,39,Female,Delhi,21,Fashion,2597,2,5194,2023-05-12
3883,589,56,Male,Mumbai,106,Beauty,2524,3,7572,2024-10-30
3884,166,59,Female,Hyderabad,45,Beauty,4460,1,4460,2024-07-29
3885,263,33,Male,Chennai,18,Sports,5947,3,17841,2023-03-28
3886,128,52,Male,Hyderabad,260,Beauty,355,3,1065,2023-11-02
3887,373,50,Male,Mumbai,279,Electronics,28776,2,57552,2023-06-25
3888,434,43,Male,Chennai,1,Electronics,27537,2,55074,2023-09-12
3889,308,20,Male,Mumbai,24,Fashion,6639,1,6639,2024-06-15
3890,927,36,Female,Chennai,151,Fashion,6363,2,12726,2024-11-05
3891,547,49,Male,Delhi,228,Beauty,4279,3,12837,2023-05-24
3892,591,48,Female,Delhi,252,Electronics,13076,2,26152,2024-12-12
3893,321,44,Male,Bangalore,268,Home,9231,1,9231,2023-12-27
3894,621,18,Male,Mumbai,276,Electronics,37896,3,113688,2024-06-06
3895,215,19,Male,Mumbai,51,Home,8962,1,8962,2024-11-09
3896,840,38,Male,Mumbai,23,Beauty,5760,2,11520,2023-08-31
3897,38,54,Female,Delhi,97,Beauty,5613,2,11226,2023-05-26
3898,307,24,Female,Mumbai,111,Fashion,5279,1,5279,2023-05-18
3899,617,55,Female,Bangalore,283,Sports,16613,3,49839,2023-08-10
3900,606,24,Female,Bangalore,184,Beauty,5843,2,11686,2023-10-12
3901,132,64,Male,Delhi,217,Beauty,5683,2,11366,2023-03-18
3902,564,36,Male,Mumbai,131,Sports,18561,3,55683,2023-09-24
3903,391,33,Male,Chennai,84,Electronics,18421,2,36842,2024-02-14
3904,468,43,Male,Hyderabad,43,Home,6685,1,6685,2023-09-18
3905,693,43,Female,Chennai,218,Fashion,2199,2,4398,2024-12-12
3906,147,49,Male,Chennai,275,Fashion,6586,2,13172,2023-07-28
3907,73,53,Male,Chennai,138,Beauty,5746,3,17238,2024-10-10
3908,714,64,Female,Delhi,99,Home,5066,1,5066,2024-01-17
3909,578,22,Male,Hyderabad,262,Fashion,2801,3,8403,2024-09-11
3910,168,23,Male,Chennai,215,Sports,16899,2,33798,2023-06-07
3911,324,47,Female,Mumbai,223,Electronics,9846,2,19692,2024-01-24
3912,27,39,Female,Hyderabad,127,Home,6279,3,18837,2023-03-21
3913,277,37,Male,Mumbai,64,Home,2736,3,8208,2024-06-28
3914,113,45,Male,Bangalore,281,Electronics,44833,3,134499,2024-02-21
3915,68,35,Female,Hyderabad,169,Electronics,7129,1,7129,2024-10-17
3916,92,32,Male,Bangalore,186,Beauty,4158,2,8316,2023-12-08
3917,797,51,Female,Chennai,140,Home,7252,3,21756,2023-05-30
3918,890,60,Male,Chennai,116,Electronics,18633,2,37266,2023-10-08
3919,11,28,Male,Chennai,51,Home,8962,1,8962,2024-01-22
3920,993,50,Male,Hyderabad,114,Electronics,31432,1,31432,2024-01-23
3921,975,43,Female,Chennai,54,Sports,6904,1,6904,2023-05-07
3922,180,18,Male,Delhi,270,Sports,10394,1,10394,2023-11-10
3923,603,61,Female,Hyderabad,251,Sports,9722,2,19444,2023-04-08
3924,542,52,Female,Hyderabad,179,Beauty,3213,1,3213,2024-12-18
3925,586,56,Male,Hyderabad,145,Home,5816,1,5816,2024-07-18
3926,278,41,Female,Hyderabad,51,Home,8962,3,26886,2023-02-19
3927,175,28,Male,Hyderabad,163,Electronics,11616,1,11616,2024-02-03
3928,186,23,Male,Hyderabad,177,Sports,17671,3,53013,2024-11-25
3929,992,20,Male,Hyderabad,273,Fashion,6234,1,6234,2024-07-18
3930,609,57,Male,Chennai,207,Electronics,15536,1,15536,2024-05-03
3931,607,63,Male,Mumbai,66,Home,10279,3,30837,2023-09-23
3932,10,28,Male,Bangalore,263,Beauty,5979,1,5979,2024-12-31
3933,160,30,Female,Mumbai,65,Beauty,4888,2,9776,2023-05-27
3934,388,18,Male,Delhi,291,Fashion,7718,2,15436,2023-10-01
3935,55,25,Female,Hyderabad,190,Fashion,7576,1,7576,2024-12-25
3936,797,51,Female,Chennai,128,Sports,14165,2,28330,2024-11-25
3937,624,24,Female,Hyderabad,215,Sports,16899,3,50697,2024-12-24
3938,469,43,Female,Mumbai,94,Fashion,3457,1,3457,2024-03-25
3939,363,64,Male,Hyderabad,240,Fashion,4733,1,4733,2024-05-29
3940,294,35,Female,Mumbai,142,Fashion,6711,3,20133,2024-03-14
3941,534,53,Female,Chennai,118,Fashion,7047,3,21141,2023-11-09
3942,651,45,Male,Bangalore,45,Beauty,4460,3,13380,2023-11-09
3943,417,23,Female,Chennai,161,Home,5343,1,5343,2023-04-03
3944,650,30,Female,Chennai,41,Home,4359,3,13077,2023-03-20
3945,748,54,Male,Hyderabad,123,Beauty,4067,3,12201,2023-04-06
3946,170,45,Female,Chennai,295,Fashion,7331,2,14662,2023-02-28
3947,87,43,Male,Bangalore,147,Sports,7839,2,15678,2024-07-21
3948,952,54,Female,Mumbai,253,Electronics,28016,1,28016,2023-01-11
3949,986,55,Male,Delhi,218,Fashion,2199,2,4398,2024-11-24
3950,521,43,Male,Chennai,70,Fashion,7397,2,14794,2024-05-06
3951,510,60,Male,Bangalore,264,Electronics,29295,3,87885,2024-12-02
3952,694,25,Female,Chennai,273,Fashion,6234,3,18702,2024-12-15
3953,128,52,Male,Hyderabad,208,Sports,12339,2,24678,2023-01-15
3954,632,61,Male,Hyderabad,98,Fashion,6375,2,12750,2023-01-08
3955,732,30,Male,Bangalore,218,Fashion,2199,2,4398,2024-12-20
3956,548,41,Male,Chennai,177,Sports,17671,1,17671,2023-09-08
3957,757,63,Female,Delhi,271,Beauty,641,1,641,2024-12-01
3958,624,24,Female,Hyderabad,22,Sports,17858,1,17858,2024-09-13
3959,460,45,Male,Delhi,87,Home,3537,2,7074,2024-11-21
3960,953,53,Female,Chennai,269,Beauty,2438,2,4876,2023-08-19
3961,180,18,Male,Delhi,39,Electronics,12429,1,12429,2024-01-11
3962,860,43,Male,Bangalore,69,Home,6571,1,6571,2024-06-10
3963,362,49,Female,Delhi,27,Home,14698,2,29396,2024-03-08
3964,508,57,Male,Hyderabad,195,Sports,2129,3,6387,2023-06-24
3965,383,30,Female,Hyderabad,58,Fashion,1194,1,1194,2023-12-13
3966,936,54,Female,Bangalore,128,Sports,14165,2,28330,2024-07-06
3967,872,32,Female,Bangalore,61,Fashion,6770,2,13540,2023-10-25
3968,307,24,Female,Mumbai,248,Sports,11701,3,35103,2023-10-28
3969,272,58,Male,Chennai,110,Fashion,6297,2,12594,2023-01-03
3970,756,26,Male,Delhi,292,Electronics,23246,2,46492,2024-02-08
3971,223,34,Male,Chennai,157,Beauty,4763,1,4763,2024-10-20
3972,528,58,Male,Delhi,19,Electronics,30814,1,30814,2024-04-19
3973,914,20,Male,Hyderabad,250,Electronics,33102,3,99306,2023-02-28
3974,365,40,Female,Delhi,4,Fashion,5298,3,15894,2024-09-22
3975,472,53,Male,Bangalore,169,Electronics,7129,2,14258,2023-11-02
3976,363,64,Male,Hyderabad,55,Fashion,7645,1,7645,2023-01-06
3977,359,57,Male,Bangalore,96,Beauty,543,3,1629,2024-02-16
3978,364,39,Female,Mumbai,5,Fashion,462,3,1386,2023-04-14
3979,442,49,Male,Bangalore,252,Electronics,13076,3,39228,2023-07-22
3980,87,43,Male,Bangalore,271,Beauty,641,2,1282,2024-06-10
3981,921,39,Female,Delhi,79,Beauty,2857,1,2857,2024-02-25
3982,127,44,Female,Delhi,250,Electronics,33102,3,99306,2023-01-08
3983,160,30,Female,Mumbai,129,Electronics,20854,1,20854,2023-08-20
3984,482,27,Male,Bangalore,203,Fashion,2239,3,6717,2024-01-19
3985,307,24,Female,Mumbai,187,Sports,7783,3,23349,2024-03-14
3986,914,20,Male,Hyderabad,94,Fashion,3457,1,3457,2024-07-03
3987,832,42,Female,Chennai,138,Beauty,5746,1,5746,2023-04-22
3988,450,39,Female,Delhi,225,Home,13163,1,13163,2023-06-15
3989,144,43,Male,Mumbai,182,Fashion,2891,2,5782,2024-03-20
3990,6,38,Male,Hyderabad,184,Beauty,5843,3,17529,2024-12-27
3991,204,54,Male,Mumbai,57,Electronics,24759,2,49518,2023-07-14
3992,292,35,Male,Chennai,21,Fashion,2597,1,2597,2023-05-17
3993,405,59,Female,Hyderabad,216,Sports,19974,3,59922,2023-12-06
3994,923,64,Male,Delhi,17,Sports,9632,2,19264,2023-06-14
3995,683,49,Male,Chennai,102,Sports,2454,3,7362,2024-05-05
3996,983,18,Male,Mumbai,137,Fashion,5597,2,11194,2023-05-02
3997,432,43,Male,Bangalore,251,Sports,9722,1,9722,2024-07-17
3998,508,57,Male,Hyderabad,66,Home,10279,2,20558,2023-11-29
3999,770,43,Male,Delhi,205,Electronics,23672,3,71016,2024-05-28
4000,744,22,Female,Hyderabad,200,Electronics,43860,3,131580,2023-05-15
4001,113,45,Male,Bangalore,56,Electronics,29800,3,89400,2023-01-22
4002,130,52,Male,Mumbai,80,Home,4048,3,12144,2023-12-19
4003,513,30,Female,Hyderabad,7,Electronics,20175,1,20175,2024-12-01
4004,243,36,Female,Bangalore,27,Home,14698,2,29396,2024-11-25
4005,850,58,Female,Chennai,176,Home,14603,1,14603,2024-03-15
4006,1000,19,Male,Mumbai,5,Fashion,462,1,462,2024-03-20
4007,492,19,Male,Delhi,149,Fashion,5300,1,5300,2023-10-16
4008,498,29,Male,Chennai,43,Home,6685,3,20055,2024-03-15
4009,254,28,Female,Hyderabad,79,Beauty,2857,3,8571,2024-06-07
4010,192,59,Male,Delhi,128,Sports,14165,3,42495,2023-10-15
4011,786,19,Female,Bangalore,59,Home,7033,2,14066,2023-09-27
4012,718,47,Female,Chennai,127,Home,6279,3,18837,2024-11-13
4013,841,22,Male,Delhi,220,Beauty,2972,2,5944,2023-07-23
4014,486,22,Male,Mumbai,53,Home,6988,3,20964,2024-12-18
4015,748,54,Male,Hyderabad,258,Beauty,1135,3,3405,2024-09-17
4016,186,23,Male,Hyderabad,97,Beauty,5613,1,5613,2024-08-28
4017,645,25,Female,Mumbai,77,Fashion,1817,1,1817,2023-08-23
4018,124,61,Female,Hyderabad,68,Home,7921,1,7921,2024-02-15
4019,40,38,Male,Bangalore,141,Sports,3151,2,6302,2023-07-16
4020,952,54,Female,Mumbai,75,Sports,2233,2,4466,2024-03-12
4021,19,41,Male,Delhi,103,Sports,11400,3,34200,2023-04-04
4022,886,20,Male,Hyderabad,27,Home,14698,2,29396,2024-01-25
4023,418,62,Male,Hyderabad,269,Beauty,2438,3,7314,2023-11-10
4024,717,27,Male,Hyderabad,119,Beauty,981,2,1962,2023-08-16
4025,345,63,Male,Delhi,219,Beauty,2704,2,5408,2024-05-05
4026,63,19,Female,Hyderabad,262,Fashion,2801,2,5602,2024-03-13
4027,660,64,Male,Bangalore,27,Home,14698,1,14698,2023-11-08
4028,113,45,Male,Bangalore,138,Beauty,5746,2,11492,2024-01-08
4029,288,42,Female,Delhi,180,Fashion,6809,1,6809,2024-12-29
4030,429,34,Female,Hyderabad,127,Home,6279,1,6279,2023-11-24
4031,917,35,Male,Mumbai,25,Beauty,889,2,1778,2023-07-06
4032,42,56,Male,Mumbai,1,Electronics,27537,3,82611,2023-02-23
4033,677,20,Female,Hyderabad,165,Sports,882,3,2646,2023-08-06
4034,293,63,Male,Hyderabad,242,Fashion,1398,3,4194,2023-10-14
4035,931,23,Male,Hyderabad,52,Sports,10723,2,21446,2024-03-17
4036,190,54,Male,Mumbai,130,Electronics,43451,3,130353,2024-05-18
4037,373,50,Male,Mumbai,172,Fashion,3500,1,3500,2023-11-08
4038,115,26,Male,Chennai,50,Sports,18922,3,56766,2024-11-16
4039,14,57,Female,Hyderabad,283,Sports,16613,2,33226,2023-05-14
4040,340,52,Female,Delhi,185,Home,14618,3,43854,2024-01-06
4041,761,21,Male,Chennai,271,Beauty,641,1,641,2024-09-11
4042,381,42,Male,Mumbai,122,Beauty,2305,2,4610,2024-10-27
4043,283,53,Male,Mumbai,108,Beauty,1377,3,4131,2024-08-21
4044,394,40,Male,Hyderabad,45,Beauty,4460,2,8920,2023-04-19
4045,134,20,Female,Hyderabad,62,Electronics,33865,2,67730,2023-02-12
4046,601,26,Female,Delhi,98,Fashion,6375,2,12750,2023-07-17
4047,722,18,Male,Chennai,229,Electronics,36616,3,109848,2023-04-12
4048,77,25,Male,Mumbai,280,Home,1348,2,2696,2024-09-25
4049,352,50,Male,Hyderabad,155,Sports,15489,3,46467,2024-04-30
4050,780,64,Male,Mumbai,104,Home,5455,1,5455,2024-06-30
4051,739,23,Male,Delhi,79,Beauty,2857,3,8571,2023-02-14
4052,131,54,Female,Mumbai,99,Home,5066,1,5066,2024-03-04
4053,564,36,Male,Mumbai,130,Electronics,43451,3,130353,2024-07-27
4054,999,61,Male,Hyderabad,178,Sports,2907,2,5814,2024-01-10
4055,460,45,Male,Delhi,61,Fashion,6770,3,20310,2024-03-22
4056,70,61,Male,Chennai,248,Sports,11701,2,23402,2024-03-05
4057,537,53,Female,Bangalore,258,Beauty,1135,1,1135,2023-01-23
4058,171,61,Male,Hyderabad,141,Sports,3151,3,9453,2024-12-14
4059,991,60,Male,Hyderabad,67,Fashion,872,2,1744,2023-10-24
4060,47,26,Female,Bangalore,290,Electronics,21625,1,21625,2023-03-04
4061,814,22,Male,Hyderabad,98,Fashion,6375,1,6375,2024-02-12
4062,507,50,Male,Bangalore,273,Fashion,6234,3,18702,2024-06-09
4063,995,27,Female,Hyderabad,39,Electronics,12429,1,12429,2023-06-19
4064,449,22,Female,Mumbai,261,Electronics,2458,2,4916,2024-01-29
4065,576,64,Female,Hyderabad,200,Electronics,43860,1,43860,2024-02-15
4066,622,39,Female,Chennai,140,Home,7252,1,7252,2023-07-31
4067,189,26,Female,Hyderabad,2,Electronics,10057,2,20114,2023-06-13
4068,586,56,Male,Hyderabad,112,Sports,6374,1,6374,2024-08-29
4069,714,64,Female,Delhi,5,Fashion,462,1,462,2024-06-09
4070,467,33,Female,Delhi,258,Beauty,1135,1,1135,2024-12-25
4071,738,38,Male,Hyderabad,269,Beauty,2438,1,2438,2023-09-23
4072,311,29,Male,Bangalore,113,Beauty,2991,2,5982,2023-10-31
4073,726,28,Female,Bangalore,138,Beauty,5746,1,5746,2024-07-19
4074,122,54,Male,Hyderabad,88,Beauty,297,2,594,2023-08-18
4075,47,26,Female,Bangalore,274,Home,6325,1,6325,2023-09-01
4076,299,53,Male,Bangalore,21,Fashion,2597,1,2597,2024-10-16
4077,152,54,Female,Mumbai,143,Sports,16991,1,16991,2023-05-17
4078,277,37,Male,Mumbai,27,Home,14698,1,14698,2024-10-19
4079,255,45,Female,Hyderabad,108,Beauty,1377,2,2754,2024-07-01
4080,119,50,Female,Bangalore,1,Electronics,27537,2,55074,2024-10-26
4081,356,59,Male,Hyderabad,189,Electronics,25650,2,51300,2023-11-29
4082,86,41,Female,Bangalore,282,Electronics,8679,3,26037,2023-09-28
4083,740,45,Male,Mumbai,69,Home,6571,1,6571,2024-02-23
4084,920,64,Female,Hyderabad,151,Fashion,6363,1,6363,2023-11-29
4085,59,34,Male,Delhi,6,Fashion,2274,2,4548,2023-12-31
4086,225,41,Male,Bangalore,144,Electronics,33743,3,101229,2023-06-30
4087,263,33,Male,Chennai,9,Electronics,17515,1,17515,2024-07-04
4088,674,32,Male,Chennai,299,Fashion,4896,2,9792,2023-04-19
4089,740,45,Male,Mumbai,196,Sports,9038,1,9038,2024-10-31
4090,264,43,Male,Hyderabad,283,Sports,16613,1,16613,2023-07-31
4091,837,46,Female,Chennai,227,Beauty,1185,2,2370,2023-08-14
4092,333,34,Female,Chennai,138,Beauty,5746,2,11492,2023-07-28
4093,596,60,Male,Chennai,203,Fashion,2239,1,2239,2023-06-09
4094,457,39,Male,Mumbai,119,Beauty,981,1,981,2024-03-20
4095,378,59,Female,Bangalore,76,Fashion,5361,2,10722,2024-05-05
4096,96,24,Female,Bangalore,254,Fashion,6715,1,6715,2023-07-05
4097,471,56,Male,Chennai,95,Beauty,4883,1,4883,2023-06-30
4098,194,41,Male,Chennai,292,Electronics,23246,2,46492,2024-05-17
4099,966,19,Female,Chennai,93,Home,4150,1,4150,2024-10-25
4100,289,52,Male,Mumbai,11,Beauty,3671,1,3671,2023-11-14
4101,167,62,Female,Bangalore,91,Fashion,4830,3,14490,2024-02-08
4102,704,37,Female,Delhi,97,Beauty,5613,2,11226,2023-03-13
4103,147,49,Male,Chennai,37,Electronics,42403,3,127209,2024-03-12
4104,252,57,Male,Bangalore,233,Home,14128,3,42384,2024-10-22
4105,994,23,Male,Bangalore,207,Electronics,15536,3,46608,2023-04-13
4106,742,22,Male,Bangalore,270,Sports,10394,1,10394,2023-05-21
4107,745,55,Female,Chennai,7,Electronics,20175,1,20175,2024-09-09
4108,103,28,Female,Chennai,194,Electronics,1625,3,4875,2024-01-29
4109,22,55,Female,Hyderabad,57,Electronics,24759,3,74277,2023-01-14
4110,782,32,Male,Bangalore,23,Beauty,5760,3,17280,2023-05-16
4111,255,45,Female,Hyderabad,43,Home,6685,1,6685,2023-10-02
4112,147,49,Male,Chennai,7,Electronics,20175,3,60525,2023-01-10
4113,981,29,Female,Chennai,55,Fashion,7645,3,22935,2024-07-09
4114,754,38,Male,Bangalore,174,Sports,1212,2,2424,2024-12-25
4115,88,42,Male,Hyderabad,104,Home,5455,2,10910,2023-05-23
4116,492,19,Male,Delhi,289,Sports,11049,1,11049,2024-03-30
4117,836,44,Male,Chennai,84,Electronics,18421,2,36842,2023-11-11
4118,340,52,Female,Delhi,246,Electronics,42355,2,84710,2023-06-08
4119,250,56,Male,Hyderabad,29,Fashion,3441,2,6882,2024-07-10
4120,709,63,Female,Hyderabad,137,Fashion,5597,1,5597,2024-10-04
4121,557,58,Male,Chennai,64,Home,2736,2,5472,2023-01-22
4122,845,39,Male,Chennai,23,Beauty,5760,1,5760,2023-04-16
4123,558,47,Male,Hyderabad,152,Sports,2885,3,8655,2023-04-16
4124,524,43,Female,Mumbai,213,Sports,1245,2,2490,2023-05-26
4125,2,46,Female,Mumbai,115,Electronics,31298,1,31298,2023-01-25
4126,233,26,Male,Chennai,219,Beauty,2704,2,5408,2024-01-30
4127,151,47,Female,Hyderabad,181,Sports,6506,3,19518,2024-11-02
4128,294,35,Female,Mumbai,116,Electronics,18633,1,18633,2024-12-01
4129,394,40,Male,Hyderabad,58,Fashion,1194,1,1194,2024-05-18
4130,174,47,Female,Hyderabad,57,Electronics,24759,1,24759,2023-08-18
4131,105,25,Male,Mumbai,145,Home,5816,3,17448,2024-01-01
4132,79,40,Male,Chennai,171,Fashion,2567,3,7701,2023-05-02
4133,370,43,Female,Delhi,44,Electronics,5932,3,17796,2023-02-14
4134,620,62,Male,Chennai,78,Beauty,4493,1,4493,2023-07-02
4135,439,18,Male,Hyderabad,272,Fashion,6340,3,19020,2023-12-09
4136,615,46,Male,Delhi,93,Home,4150,2,8300,2024-11-26
4137,436,26,Female,Delhi,77,Fashion,1817,3,5451,2024-11-14
4138,704,37,Female,Delhi,155,Sports,15489,1,15489,2024-10-01
4139,838,49,Male,Hyderabad,147,Sports,7839,2,15678,2023-12-23
4140,897,42,Male,Delhi,54,Sports,6904,3,20712,2023-10-05
4141,939,38,Female,Delhi,256,Beauty,1289,2,2578,2024-11-08
4142,378,59,Female,Bangalore,136,Beauty,2626,2,5252,2024-12-29
4143,818,30,Female,Delhi,40,Home,2939,1,2939,2023-01-03
4144,883,43,Female,Mumbai,77,Fashion,1817,2,3634,2024-11-02
4145,151,47,Female,Hyderabad,164,Fashion,558,2,1116,2023-06-01
4146,400,40,Male,Chennai,229,Electronics,36616,1,36616,2024-05-04
4147,835,20,Male,Mumbai,35,Home,5991,1,5991,2023-04-26
4148,592,22,Female,Mumbai,219,Beauty,2704,1,2704,2023-10-13
4149,149,49,Male,Chennai,47,Electronics,28728,2,57456,2023-11-27
4150,131,54,Female,Mumbai,94,Fashion,3457,2,6914,2024-01-30
4151,362,49,Female,Delhi,164,Fashion,558,2,1116,2024-05-21
4152,435,40,Female,Mumbai,247,Beauty,1874,1,1874,2024-12-11
4153,997,40,Male,Hyderabad,212,Fashion,3857,3,11571,2024-09-08
4154,813,41,Female,Chennai,171,Fashion,2567,2,5134,2023-05-22
4155,822,64,Male,Bangalore,126,Sports,2713,3,8139,2024-01-28
4156,429,34,Female,Hyderabad,282,Electronics,8679,1,8679,2024-05-24
4157,552,29,Female,Bangalore,274,Home,6325,2,12650,2024-05-19
4158,546,56,Male,Hyderabad,275,Fashion,6586,3,19758,2023-08-24
4159,394,40,Male,Hyderabad,43,Home,6685,2,13370,2024-08-17
4160,733,50,Male,Mumbai,216,Sports,19974,2,39948,2024-06-23
4161,592,22,Female,Mumbai,113,Beauty,2991,2,5982,2024-12-20
4162,90,58,Female,Hyderabad,121,Electronics,28124,3,84372,2024-01-06
4163,3,32,Female,Mumbai,105,Sports,10871,1,10871,2023-01-18
4164,372,57,Female,Mumbai,286,Sports,12730,2,25460,2024-04-30
4165,981,29,Female,Chennai,69,Home,6571,1,6571,2023-04-23
4166,62,21,Female,Bangalore,179,Beauty,3213,1,3213,2024-01-05
4167,870,25,Male,Delhi,72,Electronics,47260,3,141780,2023-10-29
4168,472,53,Male,Bangalore,74,Fashion,4572,3,13716,2024-07-18
4169,996,22,Male,Bangalore,216,Sports,19974,1,19974,2023-09-06
4170,216,61,Male,Bangalore,115,Electronics,31298,2,62596,2023-02-27
4171,765,51,Female,Hyderabad,71,Home,2490,3,7470,2023-05-01
4172,986,55,Male,Delhi,74,Fashion,4572,2,9144,2024-01-22
4173,751,27,Male,Chennai,14,Electronics,8396,2,16792,2024-12-13
4174,989,53,Male,Hyderabad,218,Fashion,2199,2,4398,2024-01-16
4175,56,64,Female,Chennai,55,Fashion,7645,1,7645,2024-11-09
4176,596,60,Male,Chennai,38,Beauty,1649,2,3298,2024-05-03
4177,858,44,Female,Chennai,81,Sports,15777,1,15777,2023-01-31
4178,151,47,Female,Hyderabad,188,Beauty,5448,1,5448,2023-05-25
4179,81,38,Male,Bangalore,126,Sports,2713,2,5426,2023-03-20
4180,13,53,Female,Delhi,292,Electronics,23246,2,46492,2024-03-02
4181,154,56,Male,Delhi,94,Fashion,3457,2,6914,2024-04-26
4182,762,18,Female,Mumbai,72,Electronics,47260,2,94520,2024-06-24
4183,716,19,Male,Chennai,154,Electronics,14021,1,14021,2024-04-26
